Episode,Success,Collision,Suc Mean,Col Mean,Log Suc Mean,Log Col Mean,Std Dev,150 rolling Mean Suc,150 rolling Mean Col,Log Suc Roll Mean,Log Col Roll Mean,Total Success,Total Collision
4285,8,0,4.416238917,3.583761083,1.48528841,1.276412831,0.674700709,7.92,0.08,2.069391206,-2.525728644,18928,15360
4286,8,0,4.417074878,3.582925122,1.485477685,1.27617954,0.67499723,7.92,0.08,2.069391206,-2.525728644,18936,15360
4287,8,0,4.417910448,3.582089552,1.485666835,1.275946304,0.675293732,7.92,0.08,2.069391206,-2.525728644,18944,15360
4288,8,0,4.418745628,3.581254372,1.485855861,1.275713122,0.675590216,7.92,0.08,2.069391206,-2.525728644,18952,15360
4289,8,0,4.41958042,3.58041958,1.486044764,1.275479995,0.675886682,7.933333333,0.066666667,2.071073292,-2.708050201,18960,15360
4290,8,0,4.420414822,3.579585178,1.486233543,1.275246922,0.676183128,7.933333333,0.066666667,2.071073292,-2.708050201,18968,15360
4291,8,0,4.421248835,3.578751165,1.486422198,1.275013903,0.676479556,7.933333333,0.066666667,2.071073292,-2.708050201,18976,15360
4292,8,0,4.42208246,3.57791754,1.48661073,1.274780938,0.676775965,7.933333333,0.066666667,2.071073292,-2.708050201,18984,15360
4293,8,0,4.422915696,3.577084304,1.486799138,1.274548028,0.677072355,7.946666667,0.053333333,2.072752554,-2.931193752,18992,15360
4294,8,0,4.423748545,3.576251455,1.486987424,1.274315172,0.677368726,7.946666667,0.053333333,2.072752554,-2.931193752,19000,15360
4295,8,0,4.424581006,3.575418994,1.487175586,1.274082371,0.677665076,7.946666667,0.053333333,2.072752554,-2.931193752,19008,15360
4296,8,0,4.425413079,3.574586921,1.487363625,1.273849623,0.677961407,7.946666667,0.053333333,2.072752554,-2.931193752,19016,15360
4297,8,0,4.426244765,3.573755235,1.487551542,1.273616929,0.678257718,7.946666667,0.053333333,2.072752554,-2.931193752,19024,15360
4298,8,0,4.427076064,3.572923936,1.487739335,1.27338429,0.678554009,7.946666667,0.053333333,2.072752554,-2.931193752,19032,15360
4299,8,0,4.427906977,3.572093023,1.487927007,1.273151705,0.67885028,7.946666667,0.053333333,2.072752554,-2.931193752,19040,15360
4300,8,0,4.428737503,3.571262497,1.488114555,1.272919174,0.67914653,7.946666667,0.053333333,2.072752554,-2.931193752,19048,15360
4301,6,2,4.429102743,3.570897257,1.488197022,1.272816897,0.679442523,7.933333333,0.066666667,2.071073292,-2.708050201,19054,15362
4302,8,0,4.429932605,3.570067395,1.488384371,1.272584474,0.679738497,7.933333333,0.066666667,2.071073292,-2.708050201,19062,15362
4303,8,0,4.430762082,3.569237918,1.488571597,1.272352105,0.68003445,7.933333333,0.066666667,2.071073292,-2.708050201,19070,15362
4304,8,0,4.431591173,3.568408827,1.488758701,1.27211979,0.680330381,7.933333333,0.066666667,2.071073292,-2.708050201,19078,15362
4305,8,0,4.432419879,3.567580121,1.488945683,1.271887529,0.680626292,7.933333333,0.066666667,2.071073292,-2.708050201,19086,15362
4306,8,0,4.433248201,3.566751799,1.489132544,1.271655322,0.680922182,7.933333333,0.066666667,2.071073292,-2.708050201,19094,15362
4307,8,0,4.434076137,3.565923863,1.489319282,1.271423168,0.68121805,7.933333333,0.066666667,2.071073292,-2.708050201,19102,15362
4308,8,0,4.43490369,3.56509631,1.4895059,1.271191069,0.681513896,7.933333333,0.066666667,2.071073292,-2.708050201,19110,15362
4309,8,0,4.435730858,3.564269142,1.489692396,1.270959023,0.681809721,7.933333333,0.066666667,2.071073292,-2.708050201,19118,15362
4310,8,0,4.436557643,3.563442357,1.48987877,1.270727032,0.682105524,7.933333333,0.066666667,2.071073292,-2.708050201,19126,15362
4311,8,0,4.437384045,3.562615955,1.490065024,1.270495094,0.682401304,7.933333333,0.066666667,2.071073292,-2.708050201,19134,15362
4312,8,0,4.438210063,3.561789937,1.490251156,1.27026321,0.682697063,7.933333333,0.066666667,2.071073292,-2.708050201,19142,15362
4313,8,0,4.439035698,3.560964302,1.490437168,1.27003138,0.682992798,7.933333333,0.066666667,2.071073292,-2.708050201,19150,15362
4314,6,2,4.439397451,3.560602549,1.490518658,1.269929786,0.683288278,7.92,0.08,2.069391206,-2.525728644,19156,15364
4315,8,0,4.440222428,3.559777572,1.490704472,1.269698063,0.683583735,7.92,0.08,2.069391206,-2.525728644,19164,15364
4316,8,0,4.441047023,3.558952977,1.490890165,1.269466394,0.68387917,7.92,0.08,2.069391206,-2.525728644,19172,15364
4317,8,0,4.441871237,3.558128763,1.491075737,1.269234778,0.684174581,7.92,0.08,2.069391206,-2.525728644,19180,15364
4318,8,0,4.442695068,3.557304932,1.49126119,1.269003217,0.68446997,7.92,0.08,2.069391206,-2.525728644,19188,15364
4319,8,0,4.443518519,3.556481481,1.491446522,1.268771708,0.684765335,7.92,0.08,2.069391206,-2.525728644,19196,15364
4320,8,0,4.444341588,3.555658412,1.491631734,1.268540254,0.685060678,7.92,0.08,2.069391206,-2.525728644,19204,15364
4321,8,0,4.445164276,3.554835724,1.491816826,1.268308852,0.685355996,7.92,0.08,2.069391206,-2.525728644,19212,15364
4322,8,0,4.445986583,3.554013417,1.492001798,1.268077505,0.685651291,7.92,0.08,2.069391206,-2.525728644,19220,15364
4323,8,0,4.446808511,3.553191489,1.49218665,1.267846211,0.685946562,7.92,0.08,2.069391206,-2.525728644,19228,15364
4324,8,0,4.447630058,3.552369942,1.492371383,1.26761497,0.686241809,7.92,0.08,2.069391206,-2.525728644,19236,15364
4325,8,0,4.448451225,3.551548775,1.492555996,1.267383783,0.686537032,7.92,0.08,2.069391206,-2.525728644,19244,15364
4326,8,0,4.449272013,3.550727987,1.49274049,1.267152649,0.686832231,7.92,0.08,2.069391206,-2.525728644,19252,15364
4327,8,0,4.450092421,3.549907579,1.492924865,1.266921569,0.687127404,7.92,0.08,2.069391206,-2.525728644,19260,15364
4328,8,0,4.450912451,3.549087549,1.49310912,1.266690542,0.687422554,7.92,0.08,2.069391206,-2.525728644,19268,15364
4329,8,0,4.451732102,3.548267898,1.493293257,1.266459568,0.687717678,7.92,0.08,2.069391206,-2.525728644,19276,15364
4330,8,0,4.452551374,3.547448626,1.493477274,1.266228648,0.688012777,7.92,0.08,2.069391206,-2.525728644,19284,15364
4331,8,0,4.453370268,3.546629732,1.493661173,1.265997781,0.688307852,7.92,0.08,2.069391206,-2.525728644,19292,15364
4332,8,0,4.454188784,3.545811216,1.493844953,1.265766968,0.6886029,7.92,0.08,2.069391206,-2.525728644,19300,15364
4333,8,0,4.455006922,3.544993078,1.494028615,1.265536207,0.688897923,7.92,0.08,2.069391206,-2.525728644,19308,15364
4334,8,0,4.455824683,3.544175317,1.494212158,1.2653055,0.689192921,7.92,0.08,2.069391206,-2.525728644,19316,15364
4335,8,0,4.456642066,3.543357934,1.494395583,1.265074846,0.689487893,7.92,0.08,2.069391206,-2.525728644,19324,15364
4336,8,0,4.457459073,3.542540927,1.494578889,1.264844246,0.689782838,7.92,0.08,2.069391206,-2.525728644,19332,15364
4337,8,0,4.458275703,3.541724297,1.494762078,1.264613698,0.690077758,7.92,0.08,2.069391206,-2.525728644,19340,15364
4338,8,0,4.459091957,3.540908043,1.494945148,1.264383204,0.690372651,7.92,0.08,2.069391206,-2.525728644,19348,15364
4339,8,0,4.459907834,3.540092166,1.495128101,1.264152762,0.690667517,7.92,0.08,2.069391206,-2.525728644,19356,15364
4340,8,0,4.460723336,3.539276664,1.495310936,1.263922374,0.690962357,7.92,0.08,2.069391206,-2.525728644,19364,15364
4341,8,0,4.461538462,3.538461538,1.495493653,1.263692039,0.69125717,7.92,0.08,2.069391206,-2.525728644,19372,15364
4342,8,0,4.462353212,3.537646788,1.495676253,1.263461757,0.691551956,7.92,0.08,2.069391206,-2.525728644,19380,15364
4343,8,0,4.463167587,3.536832413,1.495858735,1.263231528,0.691846715,7.92,0.08,2.069391206,-2.525728644,19388,15364
4344,8,0,4.463981588,3.536018412,1.496041101,1.263001352,0.692141446,7.92,0.08,2.069391206,-2.525728644,19396,15364
4345,8,0,4.464795214,3.535204786,1.496223349,1.262771229,0.69243615,7.92,0.08,2.069391206,-2.525728644,19404,15364
4346,8,0,4.465608466,3.534391534,1.49640548,1.262541158,0.692730826,7.92,0.08,2.069391206,-2.525728644,19412,15364
4347,8,0,4.466421343,3.533578657,1.496587494,1.262311141,0.693025475,7.92,0.08,2.069391206,-2.525728644,19420,15364
4348,8,0,4.467233847,3.532766153,1.496769391,1.262081177,0.693320095,7.92,0.08,2.069391206,-2.525728644,19428,15364
4349,8,0,4.468045977,3.531954023,1.496951171,1.261851265,0.693614687,7.92,0.08,2.069391206,-2.525728644,19436,15364
4350,6,2,4.468398069,3.531601931,1.497029971,1.261751573,0.693909023,7.906666667,0.093333333,2.067706285,-2.371577964,19442,15366
4351,8,0,4.469209559,3.530790441,1.497211561,1.261521767,0.69420333,7.906666667,0.093333333,2.067706285,-2.371577964,19450,15366
4352,8,0,4.470020675,3.529979325,1.497393034,1.261292014,0.694497609,7.906666667,0.093333333,2.067706285,-2.371577964,19458,15366
4353,8,0,4.470831419,3.529168581,1.497574391,1.261062314,0.694791859,7.906666667,0.093333333,2.067706285,-2.371577964,19466,15366
4354,8,0,4.471641791,3.528358209,1.497755632,1.260832666,0.695086081,7.92,0.08,2.069391206,-2.525728644,19474,15366
4355,8,0,4.472451791,3.527548209,1.497936757,1.260603071,0.695380274,7.92,0.08,2.069391206,-2.525728644,19482,15366
4356,8,0,4.473261418,3.526738582,1.498117766,1.260373529,0.695674438,7.933333333,0.066666667,2.071073292,-2.708050201,19490,15366
4357,8,0,4.474070675,3.525929325,1.49829866,1.26014404,0.695968573,7.933333333,0.066666667,2.071073292,-2.708050201,19498,15366
4358,8,0,4.47487956,3.52512044,1.498479437,1.259914603,0.696262679,7.933333333,0.066666667,2.071073292,-2.708050201,19506,15366
4359,8,0,4.475688073,3.524311927,1.498660099,1.259685219,0.696556755,7.933333333,0.066666667,2.071073292,-2.708050201,19514,15366
4360,8,0,4.476496216,3.523503784,1.498840646,1.259455888,0.696850802,7.933333333,0.066666667,2.071073292,-2.708050201,19522,15366
4361,8,0,4.477303989,3.522696011,1.499021077,1.259226609,0.69714482,7.933333333,0.066666667,2.071073292,-2.708050201,19530,15366
4362,8,0,4.478111391,3.521888609,1.499201393,1.258997382,0.697438807,7.933333333,0.066666667,2.071073292,-2.708050201,19538,15366
4363,8,0,4.478918423,3.521081577,1.499381594,1.258768208,0.697732765,7.946666667,0.053333333,2.072752554,-2.931193752,19546,15366
4364,8,0,4.479725086,3.520274914,1.49956168,1.258539087,0.698026692,7.946666667,0.053333333,2.072752554,-2.931193752,19554,15366
4365,8,0,4.480531379,3.519468621,1.499741651,1.258310018,0.698320589,7.946666667,0.053333333,2.072752554,-2.931193752,19562,15366
4366,8,0,4.481337302,3.518662698,1.499921507,1.258081002,0.698614455,7.946666667,0.053333333,2.072752554,-2.931193752,19570,15366
4367,8,0,4.482142857,3.517857143,1.500101248,1.257852038,0.698908291,7.946666667,0.053333333,2.072752554,-2.931193752,19578,15366
4368,8,0,4.482948043,3.517051957,1.500280875,1.257623126,0.699202097,7.946666667,0.053333333,2.072752554,-2.931193752,19586,15366
4369,8,0,4.48375286,3.51624714,1.500460388,1.257394267,0.699495871,7.946666667,0.053333333,2.072752554,-2.931193752,19594,15366
4370,8,0,4.48455731,3.51544269,1.500639786,1.257165461,0.699789614,7.946666667,0.053333333,2.072752554,-2.931193752,19602,15366
4371,8,0,4.485361391,3.514638609,1.50081907,1.256936706,0.700083326,7.946666667,0.053333333,2.072752554,-2.931193752,19610,15366
4372,8,0,4.486165104,3.513834896,1.50099824,1.256708004,0.700377007,7.946666667,0.053333333,2.072752554,-2.931193752,19618,15366
4373,8,0,4.48696845,3.51303155,1.501177296,1.256479354,0.700670656,7.946666667,0.053333333,2.072752554,-2.931193752,19626,15366
4374,6,2,4.487314286,3.512685714,1.501254368,1.256380906,0.700964048,7.933333333,0.066666667,2.071073292,-2.708050201,19632,15368
4375,8,0,4.488117002,3.511882998,1.501433238,1.25615236,0.701257409,7.933333333,0.066666667,2.071073292,-2.708050201,19640,15368
4376,8,0,4.488919351,3.511080649,1.501611994,1.255923867,0.701550737,7.933333333,0.066666667,2.071073292,-2.708050201,19648,15368
4377,8,0,4.489721334,3.510278666,1.501790636,1.255695426,0.701844034,7.933333333,0.066666667,2.071073292,-2.708050201,19656,15368
4378,8,0,4.49052295,3.50947705,1.501969165,1.255467038,0.7021373,7.933333333,0.066666667,2.071073292,-2.708050201,19664,15368
4379,8,0,4.491324201,3.508675799,1.502147581,1.255238701,0.702430533,7.933333333,0.066666667,2.071073292,-2.708050201,19672,15368
4380,8,0,4.492125086,3.507874914,1.502325883,1.255010417,0.702723734,7.933333333,0.066666667,2.071073292,-2.708050201,19680,15368
4381,8,0,4.492925605,3.507074395,1.502504072,1.254782184,0.703016902,7.933333333,0.066666667,2.071073292,-2.708050201,19688,15368
4382,8,0,4.493725759,3.506274241,1.502682148,1.254554004,0.703310038,7.933333333,0.066666667,2.071073292,-2.708050201,19696,15368
4383,8,0,4.494525547,3.505474453,1.502860111,1.254325876,0.703603142,7.933333333,0.066666667,2.071073292,-2.708050201,19704,15368
4384,8,0,4.495324971,3.504675029,1.503037962,1.2540978,0.703896212,7.933333333,0.066666667,2.071073292,-2.708050201,19712,15368
4385,8,0,4.496124031,3.503875969,1.503215699,1.253869775,0.70418925,7.933333333,0.066666667,2.071073292,-2.708050201,19720,15368
4386,8,0,4.496922726,3.503077274,1.503393324,1.253641803,0.704482254,7.933333333,0.066666667,2.071073292,-2.708050201,19728,15368
4387,8,0,4.497721057,3.502278943,1.503570837,1.253413883,0.704775226,7.933333333,0.066666667,2.071073292,-2.708050201,19736,15368
4388,8,0,4.498519025,3.501480975,1.503748237,1.253186015,0.705068164,7.933333333,0.066666667,2.071073292,-2.708050201,19744,15368
4389,8,0,4.499316629,3.500683371,1.503925525,1.252958198,0.705361068,7.933333333,0.066666667,2.071073292,-2.708050201,19752,15368
4390,8,0,4.500113869,3.499886131,1.504102701,1.252730434,0.705653939,7.933333333,0.066666667,2.071073292,-2.708050201,19760,15368
4391,8,0,4.500910747,3.499089253,1.504279764,1.252502721,0.705946776,7.933333333,0.066666667,2.071073292,-2.708050201,19768,15368
4392,8,0,4.501707262,3.498292738,1.504456716,1.25227506,0.706239579,7.933333333,0.066666667,2.071073292,-2.708050201,19776,15368
4393,8,0,4.502503414,3.497496586,1.504633556,1.252047452,0.706532348,7.933333333,0.066666667,2.071073292,-2.708050201,19784,15368
4394,8,0,4.503299204,3.496700796,1.504810285,1.251819894,0.706825083,7.933333333,0.066666667,2.071073292,-2.708050201,19792,15368
4395,8,0,4.504094631,3.495905369,1.504986901,1.251592389,0.707117783,7.933333333,0.066666667,2.071073292,-2.708050201,19800,15368
4396,8,0,4.504889698,3.495110302,1.505163406,1.251364935,0.707410449,7.933333333,0.066666667,2.071073292,-2.708050201,19808,15368
4397,8,0,4.505684402,3.494315598,1.5053398,1.251137533,0.70770308,7.933333333,0.066666667,2.071073292,-2.708050201,19816,15368
4398,8,0,4.506478745,3.493521255,1.505516083,1.250910183,0.707995677,7.933333333,0.066666667,2.071073292,-2.708050201,19824,15368
4399,8,0,4.507272727,3.492727273,1.505692254,1.250682885,0.708288238,7.933333333,0.066666667,2.071073292,-2.708050201,19832,15368
4400,8,0,4.508066349,3.491933651,1.505868314,1.250455638,0.708580765,7.933333333,0.066666667,2.071073292,-2.708050201,19840,15368
4401,8,0,4.508859609,3.491140391,1.506044263,1.250228442,0.708873256,7.933333333,0.066666667,2.071073292,-2.708050201,19848,15368
4402,8,0,4.50965251,3.49034749,1.506220102,1.250001299,0.709165712,7.933333333,0.066666667,2.071073292,-2.708050201,19856,15368
4403,8,0,4.51044505,3.48955495,1.506395829,1.249774207,0.709458132,7.933333333,0.066666667,2.071073292,-2.708050201,19864,15368
4404,8,0,4.51123723,3.48876277,1.506571446,1.249547166,0.709750517,7.946666667,0.053333333,2.072752554,-2.931193752,19872,15368
4405,8,0,4.512029051,3.487970949,1.506746953,1.249320177,0.710042866,7.946666667,0.053333333,2.072752554,-2.931193752,19880,15368
4406,8,0,4.512820513,3.487179487,1.506922349,1.24909324,0.71033518,7.946666667,0.053333333,2.072752554,-2.931193752,19888,15368
4407,8,0,4.513611615,3.486388385,1.507097635,1.248866354,0.710627457,7.946666667,0.053333333,2.072752554,-2.931193752,19896,15368
4408,8,0,4.514402359,3.485597641,1.50727281,1.248639519,0.710919698,7.946666667,0.053333333,2.072752554,-2.931193752,19904,15368
4409,8,0,4.515192744,3.484807256,1.507447876,1.248412736,0.711211903,7.946666667,0.053333333,2.072752554,-2.931193752,19912,15368
4410,8,0,4.51598277,3.48401723,1.507622831,1.248186004,0.711504071,7.946666667,0.053333333,2.072752554,-2.931193752,19920,15368
4411,8,0,4.516772439,3.483227561,1.507797677,1.247959324,0.711796203,7.946666667,0.053333333,2.072752554,-2.931193752,19928,15368
4412,8,0,4.517561749,3.482438251,1.507972412,1.247732695,0.712088298,7.946666667,0.053333333,2.072752554,-2.931193752,19936,15368
4413,8,0,4.518350702,3.481649298,1.508147038,1.247506118,0.712380356,7.946666667,0.053333333,2.072752554,-2.931193752,19944,15368
4414,8,0,4.519139298,3.480860702,1.508321555,1.247279591,0.712672377,7.946666667,0.053333333,2.072752554,-2.931193752,19952,15368
4415,8,0,4.519927536,3.480072464,1.508495962,1.247053116,0.712964361,7.946666667,0.053333333,2.072752554,-2.931193752,19960,15368
4416,8,0,4.520715418,3.479284582,1.50867026,1.246826693,0.713256308,7.946666667,0.053333333,2.072752554,-2.931193752,19968,15368
4417,8,0,4.521502943,3.478497057,1.508844448,1.24660032,0.713548218,7.946666667,0.053333333,2.072752554,-2.931193752,19976,15368
4418,8,0,4.522290111,3.477709889,1.509018527,1.246373999,0.71384009,7.946666667,0.053333333,2.072752554,-2.931193752,19984,15368
4419,8,0,4.523076923,3.476923077,1.509192497,1.246147729,0.714131924,7.946666667,0.053333333,2.072752554,-2.931193752,19992,15368
4420,8,0,4.523863379,3.476136621,1.509366359,1.245921511,0.714423721,7.946666667,0.053333333,2.072752554,-2.931193752,20000,15368
4421,8,0,4.52464948,3.47535052,1.509540111,1.245695343,0.71471548,7.946666667,0.053333333,2.072752554,-2.931193752,20008,15368
4422,8,0,4.525435225,3.474564775,1.509713755,1.245469227,0.715007201,7.946666667,0.053333333,2.072752554,-2.931193752,20016,15368
4423,8,0,4.526220615,3.473779385,1.50988729,1.245243161,0.715298883,7.946666667,0.053333333,2.072752554,-2.931193752,20024,15368
4424,8,0,4.52700565,3.47299435,1.510060716,1.245017147,0.715590528,7.946666667,0.053333333,2.072752554,-2.931193752,20032,15368
4425,8,0,4.52779033,3.47220967,1.510234035,1.244791184,0.715882134,7.946666667,0.053333333,2.072752554,-2.931193752,20040,15368
4426,8,0,4.528574656,3.471425344,1.510407244,1.244565272,0.716173701,7.946666667,0.053333333,2.072752554,-2.931193752,20048,15368
4427,8,0,4.529358627,3.470641373,1.510580346,1.244339411,0.71646523,7.946666667,0.053333333,2.072752554,-2.931193752,20056,15368
4428,8,0,4.530142244,3.469857756,1.51075334,1.244113601,0.71675672,7.946666667,0.053333333,2.072752554,-2.931193752,20064,15368
4429,8,0,4.530925508,3.469074492,1.510926225,1.243887841,0.717048171,7.946666667,0.053333333,2.072752554,-2.931193752,20072,15368
4430,8,0,4.531708418,3.468291582,1.511099003,1.243662133,0.717339583,7.946666667,0.053333333,2.072752554,-2.931193752,20080,15368
4431,8,0,4.532490975,3.467509025,1.511271672,1.243436476,0.717630956,7.946666667,0.053333333,2.072752554,-2.931193752,20088,15368
4432,8,0,4.533273178,3.466726822,1.511444235,1.24321087,0.717922289,7.946666667,0.053333333,2.072752554,-2.931193752,20096,15368
4433,8,0,4.534055029,3.465944971,1.511616689,1.242985314,0.718213583,7.946666667,0.053333333,2.072752554,-2.931193752,20104,15368
4434,8,0,4.534836528,3.465163472,1.511789036,1.24275981,0.718504838,7.946666667,0.053333333,2.072752554,-2.931193752,20112,15368
4435,8,0,4.535617674,3.464382326,1.511961276,1.242534356,0.718796053,7.946666667,0.053333333,2.072752554,-2.931193752,20120,15368
4436,8,0,4.536398467,3.463601533,1.512133408,1.242308953,0.719087228,7.946666667,0.053333333,2.072752554,-2.931193752,20128,15368
4437,8,0,4.537178909,3.462821091,1.512305433,1.242083601,0.719378363,7.946666667,0.053333333,2.072752554,-2.931193752,20136,15368
4438,8,0,4.537959,3.462041,1.512477351,1.2418583,0.719669458,7.946666667,0.053333333,2.072752554,-2.931193752,20144,15368
4439,8,0,4.538738739,3.461261261,1.512649163,1.241633049,0.719960513,7.946666667,0.053333333,2.072752554,-2.931193752,20152,15368
4440,8,0,4.539518127,3.460481873,1.512820867,1.241407849,0.720251528,7.946666667,0.053333333,2.072752554,-2.931193752,20160,15368
4441,8,0,4.540297163,3.459702837,1.512992464,1.2411827,0.720542502,7.946666667,0.053333333,2.072752554,-2.931193752,20168,15368
4442,8,0,4.54107585,3.45892415,1.513163955,1.240957602,0.720833436,7.946666667,0.053333333,2.072752554,-2.931193752,20176,15368
4443,8,0,4.541854185,3.458145815,1.51333534,1.240732554,0.721124329,7.946666667,0.053333333,2.072752554,-2.931193752,20184,15368
4444,8,0,4.542632171,3.457367829,1.513506617,1.240507557,0.721415181,7.946666667,0.053333333,2.072752554,-2.931193752,20192,15368
4445,8,0,4.543409807,3.456590193,1.513677789,1.24028261,0.721705992,7.946666667,0.053333333,2.072752554,-2.931193752,20200,15368
4446,8,0,4.544187092,3.455812908,1.513848854,1.240057714,0.721996763,7.946666667,0.053333333,2.072752554,-2.931193752,20208,15368
4447,8,0,4.544964029,3.455035971,1.514019813,1.239832869,0.722287492,7.946666667,0.053333333,2.072752554,-2.931193752,20216,15368
4448,8,0,4.545740616,3.454259384,1.514190666,1.239608074,0.722578179,7.946666667,0.053333333,2.072752554,-2.931193752,20224,15368
4449,8,0,4.546516854,3.453483146,1.514361413,1.239383329,0.722868826,7.946666667,0.053333333,2.072752554,-2.931193752,20232,15368
4450,8,0,4.547292743,3.452707257,1.514532054,1.239158635,0.723159431,7.946666667,0.053333333,2.072752554,-2.931193752,20240,15368
4451,6,2,4.547619048,3.452380952,1.51460381,1.239064124,0.723449778,7.946666667,0.053333333,2.072752554,-2.931193752,20246,15370
4452,8,0,4.548394341,3.451605659,1.514774279,1.238839531,0.723740084,7.946666667,0.053333333,2.072752554,-2.931193752,20254,15370
4453,8,0,4.549169286,3.450830714,1.514944642,1.238614989,0.724030349,7.946666667,0.053333333,2.072752554,-2.931193752,20262,15370
4454,8,0,4.549943883,3.450056117,1.5151149,1.238390497,0.724320572,7.946666667,0.053333333,2.072752554,-2.931193752,20270,15370
4455,8,0,4.550718133,3.449281867,1.515285052,1.238166055,0.724610753,7.946666667,0.053333333,2.072752554,-2.931193752,20278,15370
4456,8,0,4.551492035,3.448507965,1.515455099,1.237941664,0.724900892,7.946666667,0.053333333,2.072752554,-2.931193752,20286,15370
4457,8,0,4.55226559,3.44773441,1.515625041,1.237717323,0.725190989,7.946666667,0.053333333,2.072752554,-2.931193752,20294,15370
4458,8,0,4.553038798,3.446961202,1.515794878,1.237493032,0.725481044,7.946666667,0.053333333,2.072752554,-2.931193752,20302,15370
4459,8,0,4.553811659,3.446188341,1.51596461,1.237268792,0.725771056,7.946666667,0.053333333,2.072752554,-2.931193752,20310,15370
4460,8,0,4.554584174,3.445415826,1.516134237,1.237044601,0.726061026,7.946666667,0.053333333,2.072752554,-2.931193752,20318,15370
4461,8,0,4.555356342,3.444643658,1.516303759,1.236820462,0.726350954,7.946666667,0.053333333,2.072752554,-2.931193752,20326,15370
4462,8,0,4.556128165,3.443871835,1.516473176,1.236596372,0.726640839,7.946666667,0.053333333,2.072752554,-2.931193752,20334,15370
4463,8,0,4.556899642,3.443100358,1.516642489,1.236372332,0.726930681,7.946666667,0.053333333,2.072752554,-2.931193752,20342,15370
4464,6,2,4.557222844,3.442777156,1.516713413,1.236278458,0.727220267,7.946666667,0.053333333,2.072752554,-2.931193752,20348,15372
4465,8,0,4.55799373,3.44200627,1.516882555,1.236054519,0.727509809,7.946666667,0.053333333,2.072752554,-2.931193752,20356,15372
4466,8,0,4.558764271,3.441235729,1.517051594,1.23583063,0.727799309,7.946666667,0.053333333,2.072752554,-2.931193752,20364,15372
4467,8,0,4.559534467,3.440465533,1.517220528,1.235606791,0.728088766,7.946666667,0.053333333,2.072752554,-2.931193752,20372,15372
4468,8,0,4.560304319,3.439695681,1.517389358,1.235383003,0.72837818,7.946666667,0.053333333,2.072752554,-2.931193752,20380,15372
4469,8,0,4.561073826,3.438926174,1.517558084,1.235159264,0.728667551,7.946666667,0.053333333,2.072752554,-2.931193752,20388,15372
4470,8,0,4.561842988,3.438157012,1.517726706,1.234935575,0.728956878,7.946666667,0.053333333,2.072752554,-2.931193752,20396,15372
4471,8,0,4.562611807,3.437388193,1.517895224,1.234711937,0.729246162,7.946666667,0.053333333,2.072752554,-2.931193752,20404,15372
4472,8,0,4.563380282,3.436619718,1.518063639,1.234488348,0.729535403,7.946666667,0.053333333,2.072752554,-2.931193752,20412,15372
4473,8,0,4.564148413,3.435851587,1.51823195,1.23426481,0.7298246,7.946666667,0.053333333,2.072752554,-2.931193752,20420,15372
4474,8,0,4.564916201,3.435083799,1.518400157,1.234041321,0.730113754,7.946666667,0.053333333,2.072752554,-2.931193752,20428,15372
4475,8,0,4.565683646,3.434316354,1.518568261,1.233817882,0.730402863,7.946666667,0.053333333,2.072752554,-2.931193752,20436,15372
4476,8,0,4.566450748,3.433549252,1.518736262,1.233594493,0.730691929,7.946666667,0.053333333,2.072752554,-2.931193752,20444,15372
4477,8,0,4.567217508,3.432782492,1.518904159,1.233371155,0.730980951,7.946666667,0.053333333,2.072752554,-2.931193752,20452,15372
4478,8,0,4.567983925,3.432016075,1.519071953,1.233147865,0.731269928,7.946666667,0.053333333,2.072752554,-2.931193752,20460,15372
4479,8,0,4.56875,3.43125,1.519239645,1.232924626,0.731558861,7.946666667,0.053333333,2.072752554,-2.931193752,20468,15372
4480,8,0,4.569515733,3.430484267,1.519407233,1.232701437,0.73184775,7.946666667,0.053333333,2.072752554,-2.931193752,20476,15372
4481,8,0,4.570281124,3.429718876,1.519574718,1.232478297,0.732136595,7.946666667,0.053333333,2.072752554,-2.931193752,20484,15372
4482,8,0,4.571046174,3.428953826,1.519742101,1.232255208,0.732425394,7.946666667,0.053333333,2.072752554,-2.931193752,20492,15372
4483,8,0,4.571810883,3.428189117,1.519909381,1.232032167,0.732714149,7.946666667,0.053333333,2.072752554,-2.931193752,20500,15372
4484,8,0,4.572575251,3.427424749,1.520076558,1.231809177,0.73300286,7.946666667,0.053333333,2.072752554,-2.931193752,20508,15372
4485,8,0,4.573339278,3.426660722,1.520243633,1.231586237,0.733291525,7.946666667,0.053333333,2.072752554,-2.931193752,20516,15372
4486,8,0,4.574102964,3.425897036,1.520410606,1.231363346,0.733580145,7.946666667,0.053333333,2.072752554,-2.931193752,20524,15372
4487,8,0,4.57486631,3.42513369,1.520577476,1.231140504,0.73386872,7.946666667,0.053333333,2.072752554,-2.931193752,20532,15372
4488,8,0,4.575629316,3.424370684,1.520744245,1.230917713,0.73415725,7.946666667,0.053333333,2.072752554,-2.931193752,20540,15372
4489,6,2,4.575946548,3.424053452,1.520813573,1.230825069,0.734445524,7.933333333,0.066666667,2.071073292,-2.708050201,20546,15374
4490,8,0,4.576708974,3.423291026,1.520980175,1.230602377,0.734733752,7.933333333,0.066666667,2.071073292,-2.708050201,20554,15374
